Format Version,1.23,Take Name,Take 2021-08-12 04.33.28 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-08-12 04.33.28.985 下午,Capture Start Frame,1153390,Total Frames in Take,1742,Total Exported Frames,1742,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1.616667,-0.009339,0.715564,-0.017769,-0.698259,-241.81543,100.940536,-109.241081,0.068063,0.733438,0.134969,-0.662737,-242.143219,109.518921,-109.347443,0.040755,0.747298,0.031356,-0.662496,-236.164307,129.93779,-107.044899,-0.030195,0.7391,-0.066421,-0.669633,-233.776184,153.122681,-107.211212,-0.07935,0.724613,-0.085151,-0.679256,-238.008453,168.887939,-108.345886,0.054925,0.677848,-0.042521,-0.731913,-234.177322,148.090042,-102.879395,-0.284812,0.673647,0.0723,-0.678126,-232.970169,150.22142,-87.481964,0.109018,0.950648,0.18641,0.222787,-230.562332,136.064941,-61.846256,-0.038124,0.922693,0.291092,0.249898,-256.446136,144.632339,-73.142097,-0.024048,0.79115,0.065888,-0.607588,-233.182114,147.927917,-111.190208,0.065214,0.733207,-0.183754,-0.651452,-229.120377,149.76947,-126.129822,0.169866,-0.240925,0.072304,-0.952824,-224.926895,139.924652,-153.495636,0.284984,-0.250064,0.017199,-0.925179,-250.387268,146.320999,-140.833588,-0.019537,0.715125,0.028708,-0.698134,-242.073959,101.060417,-98.775078,-0.070996,0.726323,-0.073169,-0.679751,-242.6297,55.398643,-101.903091,0.006239,0.601034,-0.032758,-0.798528,-233.766174,12.741309,-101.773285,0.017494,0.713822,0.015336,-0.699941,-241.556885,100.820663,-119.707085,-0.089017,0.67371,-0.07774,-0.729484,-243.682678,55.098045,-119.58828,-0.037476,0.780109,0.029013,-0.623846,-233.544128,13.112277,-120.363342,-0.007883,0.60473,-0.048222,-0.79493,-248.542404,5.489085,-97.08036,-0.093068,0.785263,-0.027613,-0.611505,-248.712784,6.313997,-124.443863
195,1.625,-0.009102,0.715372,-0.017482,-0.698466,-241.824341,100.937546,-109.243484,0.06842,0.733005,0.135141,-0.663143,-242.145798,109.516182,-109.34906,0.041005,0.74681,0.031813,-0.663009,-236.151413,129.92482,-107.055664,-0.029777,0.738677,-0.065817,-0.670178,-233.740662,153.107407,-107.2155,-0.079333,0.724158,-0.084686,-0.679801,-237.951202,168.87915,-108.34063,0.05578,0.679007,-0.040516,-0.730887,-234.140732,148.073334,-102.885262,-0.28396,0.678489,0.073054,-0.67356,-232.977386,150.177734,-87.480751,0.11141,0.949568,0.185328,0.227073,-230.960724,135.963715,-61.843121,-0.035381,0.922185,0.288206,0.255459,-256.693115,144.688721,-73.342857,-0.023064,0.789992,0.066519,-0.609062,-233.157257,147.913757,-111.197517,0.066163,0.72857,-0.182773,-0.656812,-229.150009,149.745209,-126.153061,0.170379,-0.24621,0.07372,-0.951271,-225.375992,139.857513,-153.564423,0.286069,-0.255198,0.019363,-0.923398,-250.671478,146.384766,-140.648743,-0.019536,0.714848,0.028687,-0.698418,-242.07692,101.056885,-98.777336,-0.070833,0.72488,-0.073326,-0.681289,-242.632645,55.395,-101.903664,0.006227,0.601015,-0.032727,-0.798543,-233.765961,12.741595,-101.772667,0.017492,0.713627,0.015275,-0.700141,-241.571762,100.818207,-119.709633,-0.089089,0.673274,-0.077877,-0.729864,-243.693573,55.095421,-119.586411,-0.037405,0.780091,0.029071,-0.62387,-233.542816,13.109764,-120.363831,-0.007921,0.604733,-0.048225,-0.794927,-248.542236,5.489671,-97.07943,-0.09308,0.785241,-0.027633,-0.61153,-248.712967,6.314219,-124.443329
196,1.633333,-0.008952,0.715006,-0.017086,-0.698852,-241.828186,100.933411,-109.247635,0.068656,0.732604,0.135142,-0.663562,-242.143112,109.512314,-109.349991,0.041381,0.746381,0.032402,-0.66344,-236.141663,129.91423,-107.067451,-0.029376,0.738387,-0.064893,-0.670605,-233.699768,153.093597,-107.219864,-0.07936,0.723927,-0.084445,-0.680074,-237.881943,168.874054,-108.328644,0.056837,0.68058,-0.038168,-0.729468,-234.101517,148.058151,-102.891388,-0.282807,0.683624,0.074066,-0.668724,-232.999084,150.132538,-87.478325,0.113749,0.948144,0.185101,0.231995,-231.402252,135.860138,-61.843536,-0.032433,0.921163,0.286704,0.261167,-256.963318,144.755081,-73.572395,-0.022225,0.788965,0.06693,-0.610377,-233.128113,147.90094,-111.204872,0.067588,0.723204,-0.181364,-0.662959,-229.169678,149.721588,-126.174736,0.171584,-0.252285,0.075023,-0.949359,-225.883621,139.783066,-153.630524,0.287949,-0.26023,0.021914,-0.92135,-250.983978,146.450256,-140.428329,-0.019415,0.714569,0.028677,-0.698708,-242.069504,101.049423,-98.781181,-0.071077,0.726419,-0.073172,-0.679639,-242.633682,55.387054,-101.898918,0.006262,0.601023,-0.032779,-0.798535,-233.766556,12.741148,-101.773056,0.017512,0.713582,0.01495,-0.700193,-241.586853,100.817398,-119.714096,-0.089315,0.674493,-0.07751,-0.728748,-243.689133,55.093773,-119.568207,-0.037421,0.780105,0.028932,-0.623859,-233.545212,13.112145,-120.365295,-0.007864,0.604725,-0.048249,-0.794933,-248.542648,5.489154,-97.079323,-0.093013,0.785243,-0.027688,-0.611535,-248.713821,6.312825,-124.44416
197,1.641667,-0.008812,0.714738,-0.0171,-0.699128,-241.818954,100.932816,-109.247162,0.068982,0.732209,0.135072,-0.663978,-242.132385,109.511757,-109.351227,0.041654,0.745937,0.033008,-0.663893,-236.124237,129.902969,-107.084717,-0.029308,0.738126,-0.064393,-0.670943,-233.654282,153.079453,-107.226051,-0.079146,0.723849,-0.083816,-0.68026,-237.824829,168.863892,-108.321831,0.057681,0.682257,-0.035601,-0.727964,-234.056824,148.04184,-102.900139,-0.281586,0.689333,0.074913,-0.663262,-233.01976,150.077087,-87.477325,0.116187,0.946466,0.184997,0.237651,-231.890991,135.750061,-61.848145,-0.030067,0.919681,0.285269,0.268151,-257.25647,144.828079,-73.841187,-0.021227,0.787873,0.067302,-0.611781,-233.093887,147.888519,-111.21492,0.06907,0.717295,-0.180051,-0.669552,-229.187607,149.693909,-126.200333,0.172228,-0.258639,0.076739,-0.947394,-226.429672,139.6978,-153.693329,0.28839,-0.266778,0.023454,-0.919299,-251.321594,146.523254,-140.191513,-0.019278,0.714236,0.028823,-0.699045,-242.052277,101.051262,-98.780548,-0.070913,0.725011,-0.073306,-0.681143,-242.636292,55.389179,-101.898827,0.006231,0.601007,-0.03272,-0.798549,-233.766647,12.740931,-101.77269,0.017657,0.713812,0.014997,-0.699954,-241.585632,100.814369,-119.713768,-0.089424,0.674248,-0.077591,-0.728953,-243.700439,55.091339,-119.562386,-0.037459,0.780101,0.028935,-0.62386,-233.545822,13.112145,-120.364777,-0.007875,0.604719,-0.048173,-0.794942,-248.542923,5.489212,-97.07917,-0.092983,0.785282,-0.027633,-0.611493,-248.714096,6.312183,-124.443924
198,1.65,-0.008603,0.714449,-0.016945,-0.69943,-241.814209,100.930534,-109.246658,0.069482,0.731793,0.135296,-0.664339,-242.123245,109.509636,-109.351219,0.042023,0.745505,0.033515,-0.664329,-236.093903,129.889801,-107.096016,-0.028977,0.737636,-0.063352,-0.671595,-233.595566,153.063263,-107.232681,-0.078872,0.723289,-0.083617,-0.680912,-237.737198,168.856857,-108.306,0.058576,0.68412,-0.033155,-0.726257,-233.999084,148.024719,-102.907959,-0.279787,0.695568,0.076345,-0.657325,-233.036163,150.025131,-87.475784,0.118364,0.944432,0.185744,0.244002,-232.427521,135.639267,-61.861931,-0.028021,0.917834,0.284229,0.275698,-257.56897,144.899658,-74.14463,-0.020124,0.786405,0.067844,-0.613645,-233.046371,147.872971,-111.223938,0.070789,0.710891,-0.179192,-0.676397,-229.209869,149.664642,-126.229004,0.172456,-0.265339,0.078895,-0.94532,-227.007507,139.584427,-153.741379,0.287722,-0.274674,0.026163,-0.917107,-251.671265,146.588974,-139.926727,-0.01919,0.71402,0.028905,-0.699265,-242.038773,101.050011,-98.779869,-0.070913,0.725025,-0.073286,-0.681131,-242.63475,55.388046,-101.897659,0.006205,0.601011,-0.032748,-0.798546,-233.766724,12.741775,-101.772728,0.01764,0.713257,0.015018,-0.700519,-241.589645,100.811066,-119.713448,-0.089444,0.674175,-0.077639,-0.729013,-243.704483,55.088036,-119.562782,-0.037482,0.780091,0.028941,-0.623872,-233.546326,13.112751,-120.364548,-0.007896,0.604744,-0.048207,-0.794921,-248.542496,5.488899,-97.079384,-0.093101,0.785281,-0.027724,-0.611472,-248.714523,6.312484,-124.443497
199,1.658333,-0.008514,0.714053,-0.016886,-0.699837,-241.798737,100.929214,-109.244743,0.069529,0.731353,0.135068,-0.664865,-242.106033,109.508369,-109.349464,0.04258,0.744971,0.034306,-0.664852,-236.082382,129.882767,-107.107712,-0.028355,0.737245,-0.06262,-0.67212,-233.540421,153.051529,-107.235992,-0.078887,0.722896,-0.083098,-0.681391,-237.65271,168.853317,-108.301506,0.059293,0.685831,-0.03073,-0.72469,-233.947174,148.011505,-102.9133,-0.278302,0.702288,0.077443,-0.650648,-233.052521,149.973923,-87.472145,0.120716,0.942103,0.186779,0.250964,-233.005829,135.52684,-61.885582,-0.026525,0.915606,0.284151,0.283232,-257.898987,144.988449,-74.482277,-0.018995,0.785231,0.068235,-0.615139,-233.006882,147.862289,-111.230743,0.072715,0.703988,-0.177754,-0.683752,-229.226273,149.636215,-126.25209,0.172254,-0.272291,0.081389,-0.943166,-227.628113,139.485382,-153.780243,0.285925,-0.283164,0.027928,-0.915033,-252.043839,146.681564,-139.645081,-0.018981,0.71379,0.029099,-0.699498,-242.011398,101.049362,-98.77771,-0.070939,0.725018,-0.073258,-0.681138,-242.634491,55.387699,-101.894554,0.006211,0.601007,-0.032715,-0.79855,-233.766083,12.741619,-101.772964,0.01775,0.71312,0.01508,-0.700655,-241.58606,100.809059,-119.711769,-0.089522,0.673932,-0.077705,-0.729221,-243.712112,55.086563,-119.557693,-0.037515,0.780078,0.029028,-0.623882,-233.545639,13.112301,-120.363487,-0.007908,0.604711,-0.048178,-0.794947,-248.542267,5.489519,-97.079689,-0.093201,0.785268,-0.027702,-0.611474,-248.714355,6.313614,-124.443077
200,1.666667,-0.008363,0.713811,-0.016765,-0.700087,-241.788651,100.928406,-109.24324,0.069971,0.731017,0.134869,-0.665228,-242.092682,109.507683,-109.34819,0.042913,0.744594,0.03515,-0.665209,-236.062592,129.872208,-107.129311,-0.027804,0.736873,-0.061847,-0.672622,-233.483093,153.036926,-107.239937,-0.078608,0.722417,-0.082378,-0.682017,-237.566757,168.846817,-108.295357,0.060418,0.687662,-0.027977,-0.722972,-233.893768,147.993805,-102.921234,-0.277166,0.709346,0.07782,-0.643391,-233.072495,149.920029,-87.471451,0.122902,0.939712,0.187352,0.258332,-233.614731,135.423645,-61.918484,-0.025154,0.913141,0.283531,0.291805,-258.248932,145.076553,-74.856094,-0.018111,0.784302,0.068442,-0.616326,-232.961914,147.850311,-111.239731,0.075053,0.696581,-0.175507,-0.691621,-229.225845,149.608582,-126.274063,0.172955,-0.280083,0.083012,-0.940611,-228.283951,139.402802,-153.81218,0.284936,-0.292349,0.030578,-0.912364,-252.415649,146.759888,-139.321182,-0.018903,0.713722,0.029166,-0.699566,-241.994019,101.049171,-98.77607,-0.070901,0.725083,-0.073176,-0.681082,-242.62677,55.387592,-101.892242,0.006205,0.601018,-0.03278,-0.798539,-233.766357,12.74232,-101.772781,0.017806,0.713165,0.01499,-0.700609,-241.583282,100.807632,-119.710411,-0.089641,0.674651,-0.07749,-0.728565,-243.707153,55.085064,-119.546982,-0.037496,0.780087,0.029011,-0.623872,-233.545013,13.113379,-120.363365,-0.007781,0.604512,-0.04802,-0.795109,-248.541855,5.488858,-97.079453,-0.093195,0.785295,-0.027739,-0.611439,-248.713684,6.314641,-124.443016
201,1.675,-0.008191,0.713586,-0.016641,-0.700322,-241.777374,100.926933,-109.241226,0.070553,0.730727,0.134487,-0.665563,-242.07785,109.506332,-109.346626,0.043271,0.744265,0.036133,-0.665501,-236.043503,129.857925,-107.160339,-0.027298,0.736698,-0.060851,-0.672925,-233.421249,153.017929,-107.249115,-0.078567,0.722265,-0.081752,-0.682259,-237.472198,168.837204,-108.289955,0.061471,0.689736,-0.025146,-0.721008,-233.837769,147.9711,-102.935287,-0.275945,0.716717,0.077908,-0.63569,-233.100891,149.858521,-87.476463,0.125015,0.93689,0.188491,0.266607,-234.261703,135.325409,-61.965012,-0.024447,0.910345,0.284451,0.299602,-258.605865,145.182312,-75.282791,-0.017076,0.782978,0.069096,-0.617964,-232.912918,147.834503,-111.254692,0.077012,0.688643,-0.17401,-0.699686,-229.2388,149.582855,-126.305435,0.172339,-0.287552,0.085579,-0.938237,-228.973816,139.311172,-153.833878,0.280891,-0.303533,0.029882,-0.909986,-252.824158,146.858841,-139.002289,-0.018836,0.713491,0.029238,-0.6998,-241.975906,101.048576,-98.773933,-0.070844,0.725091,-0.073102,-0.681088,-242.618683,55.387161,-101.890373,0.00618,0.601006,-0.032735,-0.79855,-233.766556,12.742167,-101.772217,0.017927,0.713553,0.015058,-0.700209,-241.578842,100.805298,-119.708511,-0.089704,0.674266,-0.077569,-0.728904,-243.715027,55.083309,-119.542992,-0.037494,0.78008,0.028984,-0.623883,-233.545715,13.113752,-120.364105,-0.007808,0.604541,-0.047995,-0.795089,-248.542206,5.488911,-97.079071,-0.093197,0.785281,-0.027766,-0.611455,-248.714264,6.314335,-124.443092
202,1.683333,-0.008018,0.713538,-0.016495,-0.700376,-241.771576,100.925613,-109.239349,0.07119,0.730363,0.134436,-0.665905,-242.068176,109.505142,-109.345032,0.043656,0.743818,0.037054,-0.665925,-236.016876,129.845734,-107.182396,-0.026625,0.736374,-0.059749,-0.673405,-233.352875,153.001038,-107.252777,-0.07839,0.721939,-0.081311,-0.682676,-237.365173,168.831116,-108.278748,0.062915,0.691979,-0.022054,-0.718833,-233.773422,147.950974,-102.943146,-0.275201,0.724432,0.07756,-0.627254,-233.128601,149.802841,-87.475899,0.127269,0.934029,0.18921,0.27494,-234.939606,135.227798,-62.026318,-0.023418,0.907355,0.284779,0.308316,-258.981628,145.290543,-75.725555,-0.015895,0.781608,0.069683,-0.619662,-232.858612,147.820419,-111.263748,0.077276,0.67999,-0.174019,-0.708067,-229.248764,149.55426,-126.331726,0.172301,-0.296266,0.087258,-0.935374,-229.679581,139.225128,-153.836563,0.281814,-0.311511,0.035163,-0.906811,-253.211288,146.934631,-138.599213,-0.018863,0.713473,0.029194,-0.69982,-241.968613,101.047729,-98.772034,-0.070776,0.725033,-0.072997,-0.681167,-242.606873,55.386169,-101.887306,0.006214,0.601006,-0.032724,-0.79855,-233.765656,12.742066,-101.772881,0.017945,0.713302,0.015007,-0.700466,-241.574554,100.803497,-119.706665,-0.08974,0.674713,-0.077411,-0.728503,-243.708633,55.081429,-119.535957,-0.03759,0.780069,0.029051,-0.623887,-233.546143,13.113594,-120.362244,-0.007875,0.604531,-0.048079,-0.79509,-248.541718,5.489857,-97.079453,-0.093259,0.785267,-0.027662,-0.611468,-248.71431,6.314074,-124.442482
203,1.691667,-0.00792,0.713307,-0.016384,-0.700615,-241.756683,100.922836,-109.23748,0.071688,0.730056,0.13421,-0.666233,-242.050766,109.502449,-109.342888,0.044013,0.743481,0.038024,-0.666224,-235.992081,129.833694,-107.205154,-0.02579,0.736058,-0.058936,-0.673855,-233.285736,152.984146,-107.254204,-0.078079,0.721473,-0.080432,-0.683309,-237.261703,168.823669,-108.275902,0.06383,0.693819,-0.019788,-0.717042,-233.71196,147.930466,-102.949371,-0.271827,0.732449,0.080663,-0.618969,-233.143707,149.75386,-87.475739,0.12932,0.930623,0.191513,0.283796,-235.669968,135.119247,-62.121475,-0.022241,0.904522,0.2834,0.317851,-259.362946,145.394348,-76.194618,-0.014569,0.78012,0.07017,-0.621512,-232.804291,147.806732,-111.270859,0.081491,0.671551,-0.170102,-0.71655,-229.264801,149.521027,-126.357735,0.174231,-0.305291,0.088752,-0.931968,-230.445145,139.142059,-153.821823,0.280276,-0.322167,0.036015,-0.903525,-253.616287,147.029785,-138.19899,-0.018757,0.713343,0.02924,-0.699954,-241.946716,101.044914,-98.770042,-0.070725,0.724939,-0.072878,-0.681286,-242.595383,55.383228,-101.881386,0.006204,0.600999,-0.032684,-0.798557,-233.765152,12.741595,-101.772285,0.017948,0.713191,0.014978,-0.70058,-241.566635,100.800751,-119.704926,-0.089873,0.676554,-0.07704,-0.726816,-243.699005,55.078613,-119.531761,-0.037523,0.780062,0.029,-0.623902,-233.545898,13.113889,-120.363365,-0.007877,0.604552,-0.048043,-0.795077,-248.541519,5.489872,-97.079048,-0.093178,0.785309,-0.027716,-0.611424,-248.714478,6.314308,-124.441978
204,1.7,-0.007836,0.713015,-0.016357,-0.700914,-241.733414,100.918152,-109.234062,0.072006,0.729803,0.133961,-0.666526,-242.026184,109.49781,-109.340012,0.044594,0.743184,0.038872,-0.666467,-235.966797,129.819626,-107.222542,-0.02517,0.735744,-0.057803,-0.674319,-233.214188,152.964645,-107.261322,-0.077563,0.721098,-0.079799,-0.683837,-237.152008,168.814758,-108.266472,0.064004,0.694066,-0.01838,-0.716825,-233.6474,147.909546,-102.958847,-0.268174,0.74153,0.083373,-0.609315,-233.088165,149.705566,-87.481689,0.131193,0.927115,0.193656,0.292821,-236.427139,135.033768,-62.243168,-0.021029,0.901522,0.282143,0.32743,-259.754761,145.50914,-76.693336,-0.01391,0.779117,0.070184,-0.622782,-232.746033,147.788406,-111.281059,0.083535,0.662048,-0.168378,-0.725508,-229.255219,149.489304,-126.380798,0.175,-0.31422,0.090838,-0.928649,-231.214554,139.060257,-153.781326,0.279214,-0.3323,0.03586,-0.900183,-254.028397,147.14267,-137.770981,-0.018589,0.71309,0.02942,-0.700209,-241.914703,101.041222,-98.766472,-0.070659,0.724853,-0.072796,-0.681393,-242.587067,55.379932,-101.878586,0.006236,0.601,-0.032775,-0.798553,-233.766479,12.741488,-101.772377,0.018096,0.7133,0.015125,-0.700462,-241.552109,100.795074,-119.701645,-0.089757,0.674489,-0.077356,-0.728714,-243.703583,55.073833,-119.528923,-0.037533,0.780075,0.029025,-0.623885,-233.545944,13.114318,-120.362747,-0.007829,0.604711,-0.048188,-0.794948,-248.542099,5.488923,-97.078079,-0.093196,0.785294,-0.027691,-0.611442,-248.714478,6.315194,-124.442337
205,1.708333,-0.007311,0.713014,-0.016087,-0.700927,-241.734222,100.916847,-109.225571,0.072622,0.729509,0.134026,-0.666768,-242.017334,109.496796,-109.334526,0.045233,0.742785,0.039689,-0.666821,-235.939026,129.805893,-107.235825,-0.024297,0.735416,-0.056775,-0.674796,-233.139084,152.945251,-107.267609,-0.077443,0.720688,-0.078897,-0.684388,-237.035019,168.806259,-108.264122,0.065335,0.696771,-0.015033,-0.714154,-233.578186,147.889206,-102.966835,-0.26666,0.749704,0.083123,-0.599939,-233.132767,149.643524,-87.481201,0.133084,0.9241,0.192931,0.301837,-237.185699,134.964355,-62.351757,-0.018894,0.898839,0.278302,0.338052,-260.159576,145.604507,-77.217499,-0.012698,0.777723,0.070722,-0.624487,-232.685684,147.769775,-111.290039,0.085302,0.652259,-0.166711,-0.734499,-229.260178,149.454849,-126.406494,0.175865,-0.323553,0.092644,-0.925096,-232.008484,138.98912,-153.725128,0.278595,-0.343223,0.036205,-0.896255,-254.440475,147.254501,-137.314026,-0.01874,0.713175,0.029314,-0.700122,-241.915314,101.043808,-98.758026,-0.07055,0.72469,-0.072644,-0.681594,-242.570663,55.382465,-101.872955,0.00622,0.600988,-0.032712,-0.798564,-233.76593,12.741622,-101.771721,0.017937,0.713199,0.015087,-0.700569,-241.553116,100.789894,-119.693115,-0.089847,0.676316,-0.077004,-0.727045,-243.691772,55.068016,-119.527748,-0.037494,0.78009,0.029017,-0.623869,-233.545731,13.113838,-120.362518,-0.007871,0.604671,-0.048138,-0.794981,-248.541992,5.489816,-97.077652,-0.093088,0.785293,-0.027626,-0.611463,-248.714447,6.315287,-124.442337
206,1.716667,-0.007276,0.712603,-0.016051,-0.701346,-241.704468,100.912239,-109.223679,0.072956,0.7292,0.133769,-0.667122,-241.986771,109.492203,-109.332451,0.045662,0.742473,0.040551,-0.667087,-235.906769,129.794067,-107.254936,-0.023597,0.735254,-0.055707,-0.675086,-233.065338,152.928375,-107.27137,-0.076955,0.720606,-0.077971,-0.684635,-236.922287,168.799652,-108.256104,0.066688,0.69906,-0.012054,-0.711845,-233.510208,147.869873,-102.974091,-0.264979,0.758287,0.082773,-0.58986,-233.161896,149.59111,-87.482262,0.135205,0.920699,0.192893,0.311166,-237.972015,134.913742,-62.485649,-0.01749,0.895615,0.276292,0.348183,-260.569824,145.743591,-77.76709,-0.011638,0.77603,0.071073,-0.62657,-232.624313,147.755142,-111.298058,0.086659,0.642288,-0.165232,-0.743407,-229.279282,149.425369,-126.434174,0.176598,-0.33317,0.094244,-0.921373,-232.814957,138.935715,-153.652908,0.277999,-0.354346,0.036391,-0.892094,-254.852051,147.374603,-136.826675,-0.018472,0.712848,0.029545,-0.700453,-241.87326,101.039398,-98.755928,-0.070515,0.724703,-0.072545,-0.681593,-242.562317,55.378384,-101.868401,0.006209,0.600999,-0.032786,-0.798553,-233.766693,12.742153,-101.771523,0.018108,0.713212,0.015226,-0.700549,-241.53566,100.78508,-119.691422,-0.089737,0.674423,-0.077277,-0.728786,-243.694427,55.064156,-119.524292,-0.037499,0.780091,0.029077,-0.623864,-233.545685,13.113785,-120.361534,-0.007799,0.604699,-0.048137,-0.79496,-248.541946,5.488708,-97.0774,-0.093256,0.78525,-0.027713,-0.611489,-248.714828,6.316653,-124.442123
207,1.725,-0.006739,0.712562,-0.015595,-0.701404,-241.705673,100.913765,-109.217789,0.073613,0.728968,0.133852,-0.667286,-241.975952,109.49411,-109.327423,0.04631,0.74218,0.041459,-0.667312,-235.875122,129.783813,-107.268524,-0.022813,0.734886,-0.054457,-0.675615,-232.983215,152.911865,-107.274734,-0.076486,0.720088,-0.077463,-0.68529,-236.795624,168.794876,-108.243309,0.068168,0.701588,-0.009033,-0.709258,-233.436127,147.852081,-102.979805,-0.263004,0.766951,0.082351,-0.579511,-233.196228,149.543152,-87.482597,0.137044,0.917407,0.192083,0.320449,-238.778854,134.884598,-62.635983,-0.015955,0.892545,0.272041,0.359308,-260.987091,145.869293,-78.331543,-0.010511,0.774278,0.071299,-0.628729,-232.556274,147.739822,-111.304451,0.087416,0.631892,-0.164266,-0.752388,-229.294968,149.391418,-126.460861,0.175975,-0.342289,0.097084,-0.917848,-233.627792,138.882141,-153.556519,0.274339,-0.367217,0.033044,-0.888143,-255.262756,147.52832,-136.349701,-0.018585,0.712855,0.02944,-0.700446,-241.872925,101.042259,-98.750031,-0.070438,0.724716,-0.072392,-0.681605,-242.547897,55.381058,-101.862907,0.006212,0.601012,-0.032745,-0.798545,-233.766342,12.74156,-101.77108,0.017977,0.71307,0.015172,-0.700698,-241.538422,100.785271,-119.685539,-0.089695,0.674377,-0.077193,-0.728843,-243.685104,55.063759,-119.522789,-0.037449,0.780062,0.029049,-0.623905,-233.544495,13.11371,-120.363281,-0.007809,0.604647,-0.048082,-0.795003,-248.542236,5.488931,-97.077728,-0.09314,0.785288,-0.027695,-0.611458,-248.71431,6.316712,-124.441612
